Entry,Optional-Suffix,Poly-Index,Content,Script,Pronunciation
хар,,0,"<ol><br /><li>цагааны эсрэг, хөө, нүүрсний өнгө; <i>хар будаг; хар савхин гутал; хар гэртээ хаан, бор гэртээ богд зүйр.;</i></li><br /></ol><br /><br /><p>*<i>ертөнцийн гурван хар</i> (тостойгоос тогоо хар, билигтэйгээс бэх хар, амттайгаас архи хар буюу, айраг цагаанаас гарч байвч архи нэг хар, арчиж зүлгэж байвч тогоо нэг хар, алт мөнгөөр чимж байвч үс хар);</p><br /><br /><p><b>хар бор</b> (харавтарт бяцхан цайвар өнгө хольцолдсоны нь);</p><br /><br /><p><b>хар хээр</b> (харавтарт улаавтар буюу шаравтар өнгө бяцхан хамсалдсан зүс);</p><br /><br /><p><b>хар хүрэн</b> (гүн хүрэн);</p><br /><br /><p><b>хар хөх</b> (гүн хөх);</p><br /><br /><p><b>хар саарал</b> (а. харавтарт цайруу хольцолдсон өнгө; б. морь малын тод хараас бяцхан бүдэх хар зүсэм; <i>хар саарал морь</i>);</p><br /><br /><p><b>хар ногоон</b> (хард ногоон өнгө холилдсон өнгө);</p><br /><br /><p><b>хар хөө</b> (гай уршиг чирэх юм);</p><br /><br /><p><b>хар цай</b> (а. нэгэн зүйл цай, шахмал задгай хоёр зүйл бий; б. сүлээгүй цай);</p><br /><br /><p><b>хар хусам</b> (түлэгдэж харласан хусам);</p><br /><br /><p><b>хар талх</b> (хөх тарианы гурилын талх);</p><br /><br /><p><b>хар гурил</b> (хөх тарианы гурил);</p><br /><br /><p><b>хар мах</b> (өөхгүй мах);</p><br /><br /><p><b>хар бурам</b> (чихрийн ургамлын чихрийг боловсруулан аваад үлдсэн шаарыг хорхоглон өтгөрүүлж хийсэн нэгэн зүйл чихэрлэг, зэрлэг ургасан зэгс хулсны түрүүнээс гарах нь бий);</p><br /><br /><p><b>хар тос</b> (олсны үрийг шахаж авсан тос);</p><br /><br /><p><b>хар архи</b> (нэгэн зүйл архи);</p><br /><br /><p><b>хар хөрс</b> (тариалан тарихад тохиромжтой бор хөрс);</p><br /><br /><p><b>хар шороо</b> (хар хөрсний шороо);</p><br /><br /><p><b>хар газар</b> (цасгүй газар);</p><br /><br /><p><b>хар чийг</b> (үдэш, шөнийн цагт буух чийг);</p><br /><br /><p><b>хар ус</b> (ширгэхгүй, дороос ундрага бүхий тогтмол ус);</p><br /><br /><p><b>хар хөлс</b> (биеээс дааварлан гарах их хөлс; <i>хар хөлс нь асгарах</i>);</p><br /><br /><p><b>хар тугалга</b> (хорголж, зөөлөн, хүнд, хөхөвтөр өнгийн төмөрлөг);</p><br /><br /><p><b>хар хас</b> (бараан хар өнгөтэй нэгэн зүйл хас чулуу);</p><br /><br /><p><b>хар байван</b> (нэгэн зүйл хужир);</p><br /><br /><p><b>хараар наадах</b> (шатрын харыг эзэмшин наадах);</p><br /><br /><p><b>хар лам</b> (Хрестосын шашны лам);</p><br /><br /><p><b>хар тамхи</b> ургамал. (а. намуу цэцгийн төрөл, урт бөгөөд том навчтай, шар буюу улаан цэцэгтэй ургамал; б. мөн ургамлын гүйцэд боловсроогүй байхад огтолж сүүн мэт шүүсийг авч хатаасныг);</p><br /><br /><p><b>хар цагааны газар</b> (хар цагаан юм ялгагдах хэмжээний газар);</p><br /><br /><p><b>хар дэл</b> (дэл гэдэг ургамлын үрийн хары нь);</p><br /><br /><p><b>хар нэрс</b> (нэгэн зүйл жимсгэнэ);</p><br /><br /><p><b>хар шарилж</b> ургамал. (шарилжны дүрсийн нэгэн зүйл);</p><br /><br /><p><b>хар чийр</b> ургамал. (гоньдын нэгэн зүйл);</p><br /><br /><p><b>харь даль</b> ургамал. (далийн төрлийн ургамал);</p><br /><br /><p><b>хар маалинга</b> ургамал. (хальсны өнгө хар нэгэн зүйл маалинга);</p><br /><br /><p><b>хар майлс</b> (өм мод);</p><br /><br /><p><b>хар балчиргана</b> ургамал. (агшиганын өөр нэр);</p><br /><br /><p><b>хар зээргэнэ</b> (морин зээргэнийн өөр нэр);</p><br /><br /><p><b>хар мод</b> (харгай мод);</p><br /><br /><p><b>хар мөөг</b> ургамал. (доторхи салбан нь хатахдаа хар болдог дэлбэгэр мөөг);</p><br /><br /><p><b>хар агар</b> ургамал. (цайвар, хөхөвтөр өнгөтэй, сайхан үнэртэй мод); </p><br /><br /><p><b>хар хус</b> ургамал. (хусны навчтай адил болоод ширүүн, дурс дарсайлцан ургасан, мах судал нарийн нягт, өнгө харавтар улаавтар хоёр зүйл байдаг);</p><br /><br /><p><b>хар хамаг, хар хамхаг</b> ургамал. (элсэрхэг улингар газарт ургах бутархаг ургамал, өргөст хамхаг ч гэдэг);</p><br /><br /><p><b>хар шаваг</b> ургамал. (шавгийн төрлийн нэгэн зүйл бут, елхэндэг ч гэнэ);</p><br /><br /><p><b>хар гүйлс</b> ургамал. (модноос ургадаг, түүхийдээ ногоон, боловсормогц шаравтархан болно, утаагаар утвал харавтар болдог, маш исгэлэн амттай нэгэн зүйл жимс);</p><br /><br /><p><b>хар будаа</b> ургамал. (хар хальстай жижиг шар будаа, зэрлэг таримал хоёр зүйл байдаг);</p><br /><br /><p><b>хар өрөв</b> амьтан. (бие цагаан, омруу чандар харавтар өрөв);</p><br /><br /><p><b>хар овууна</b> амьтан. (ар жигүүр бараан, улаан таш гэдэг шувуу);</p><br /><br /><p><b>хар гургуул</b> амьтан. (хэлбэр гургуултай адил бөгөөд бараан өнгөтэй шувуу);</p><br /><br /><p><b>хар галуу</b> амьтан. (бие хар, хушуу матаастай, хэрээнээс том нэгэн зүйл галуу);</p><br /><br /><p><b>хар хөхөө</b> амьтан. (толгой нуруу бараавтархан, сүүлэндээ цагаан чандартай, охор хөлтэй, тавгийн өмнө хойноо хошоод хуруутай нэгэн зүйл шувуу);</p><br /><br /><p><b>хар хэрээ</b> амьтан. (нэгэн зүйлийн бараан шувуу);</p><br /><br /><p><b>хар сойр</b> амьтан. (сойр шувууны нэгэн зүйл);</p><br /><br /><p><b>хар тогоруу</b> амьтан. (тогорууны нэгэн зүйл шувуу);</p><br /><br /><p><b>хар үнэг</b> амьтан. (цагаан сортой, хар үстэй үнэг);</p><br /><br /><p><b>хар хул</b> амьтан. (барс шиг бидэртэй, таван хумстай, өргөн цагаан нүүртэй нэгэн зүйл араатан амьтан, гавшгай бөгөөд догшин);</p><br /><br /><p><b>хар хулан</b> амьтан. (янз үнэгтэй адил болоод хар, үхрийн толгой шиг толгойтой, ганц эвэртэй, жил удвал хайрс ургадаг, сүрхий махчин араатан амьтан);</p><br /><br /><p><b>хар хайга</b> амьтан. (өргөн хавтгай хэлбэртэй нэг зүйл загас);</p><br /><br /><p><b>хар амар</b> амьтан. (амар загастай адил болоод хөх гэрэлтэй нэгэн зүйл загас, мах сайнгүй, зохимж муутай, сөсөөр нь нүдний өвчин засна);</p><br /><br /><p><b>хар голио</b> амьтан. (үнсэн өнгөтэй болоод харавтар, жигүүргүй, хэвэл том, түрс орхихгүй, хэвлээсээ хорхой гаргадаг голио);</p><br /><br /><p><b>хар дэлэнч</b> (нэгэн зүйл жижигхэн ялаа, төрөл зүйл олон);</p><br /><br /><p><b>хар ялаа</b> амьтан. (халдвар тараагч ялаа);</p><br /><br /><p><b>хар сайр, хар сарьс</b> (битүү туурайтны хондлойн арьсаар элдэж хийсэн элэг);</p><br /><br /><ol><br /><li>ш и л ж с эн. муу санаа, хорт санаа, хорт муу үйл, сайн биш, аюул хөнөөлт, хүнд хүчир; </li><br /></ol><br /><br /><p><b>хар дотортой</b> (хар санаатай);</p><br /><br /><p><b>хар санаа</b> (сэжигтэй санаа, үл итгэх санаа, муу санаа);</p><br /><br /><p><b>хар үйл</b> (муу буруу үйл);</p><br /><br /><p><b>хар хэл ам</b> (ярвигтай маргаан тэмцээн);</p><br /><br /><p><b>хар дом</b> <a href=""%D1%8F%D0%BC%D0%B0%D1%80%20%D0%BD%D1%8D%D0%B3%20%D3%A9%D0%B2%D1%87%D0%BD%D0%B8%D0%B9%D0%B3%20%D1%8E%D1%83%D1%85%D0%B0%D0%BD%20%D1%85%D2%AF%D2%AF%D1%85%D0%BD%D1%8D%D1%8D%D1%80%20%D0%B0%D1%80%D0%B3%D0%B0%D0%BB%D0%B6%20%D0%B7%D0%B0%D1%81%D0%B0%D1%85%20%D0%B0%D1%80%D0%B3%D1%8B%D0%BD%20%D0%B7%D2%AF%D0%B9%D0%BB"">шашин</a>;</p><br /><br /><p><b>арван хар нүгэл</b> <a href=""%D0%B0%D1%80%D0%B2%D0%B0%D0%BD%20%D1%86%D0%B0%D0%B3%D0%B0%D0%B0%D0%BD%20%D0%B1%D1%83%D1%8F%D0%BD%20%D0%B3%D1%8D%D0%B4%D0%B3%D0%B8%D0%B9%D0%BD%20%D0%BD%D3%A9%D0%B3%D3%A9%D3%A9%20%D1%8D%D1%81%D1%80%D1%8D%D0%B3%20%D2%AF%D0%B9%D0%BB;%20%D0%B1%D0%B8%D0%B5%D1%8D%D1%8D%D1%80%20%D2%AF%D0%B9%D0%BB%D0%B4%D1%8D%D1%85%203,%20%D1%85%D1%8D%D0%BB%D1%8D%D1%8D%D1%80%20%D2%AF%D0%B9%D0%BB%D0%B4%D1%8D%D1%85%204,%20%D1%81%D1%8D%D1%82%D0%B3%D1%8D%D0%BB%D1%8D%D1%8D%D1%80%20%D2%AF%D0%B9%D0%BB%D0%B4%D1%8D%D1%85%203%20%D0%B1%D0%BE%D0%BB%D0%BD%D0%BE"">шашин</a>;</p><br /><br /><p><b>хар хэлтэй</b> (а. ямагт муу муухай, сэжиг хүрмээр үгтэй; б. зүхэлч);</p><br /><br /><p><b>хар үйл</b> (а. зүй зарчмаас гажуу буруу үйл ажил; б. бүдүүлэг үйл ажил);</p><br /><br /><p><b>хар санах</b> (сэжиглэх, итгэхгүй байх, муу санах);</p><br /><br /><p><b>хар буруу санах</b> (муу санаа гаргах);</p><br /><br /><p><b>хар гэр</b> (шорон);</p><br /><br /><p><b>хар салхи</b> (маш хүчтэй салхи);</p><br /><br /><p><b>хар шуурга</b> (аюулт хүчит шуурга);</p><br /><br /><p><b>хар дэлэн</b> (хонь ямааны сүү гарахгүй болох нэгэн зүйл халдварт өвчин, их төлөв дэлэн нь хавдаж сүү нь ширгэнэ);</p><br /><br /><p><b>хар цэцэг</b> (а. цагаан цэцэг өвчин буруугаар эрхэж хүндэрсэн нь; б. хонинд тохиолдох нэгэн зүйл өвчин);</p><br /><br /><p><b>хар хүч</b> (а. байдаг хүчээрээ; б. харгис түрэмгийгээр);</p><br /><br /><p><b>хар муйхар</b> (тэнэг бодлогоор);</p><br /><br /><p><b>хар ажилчин</b> (оюуны биш, биеийн хөдөлмөрийн хүмүүс);</p><br /><br /><p><b>хар ажил</b> (биеийн хөдөлмөрийн ажил);</p><br /><br /><ol><br /><li><p>яршиг удсан, чирэгдэлтэй; <i>хар бороон дундуур; хар өглөөгүүр;</i></p></li><br /><li><p>ш и л ж с э н. төрийн, шашний биш;</p></li><br /></ol><br /><br /><p><b>хар болох</b> (а. хир буртагтай болох; б. лам дүрмээ өөрчлөх);</p><br /><br /><p><b>хар хүн</b> (а. эр эм бололцогчдын эрий нь; <i>хар хүн нь малдаа явав; хар хүнийгээ ирэхэд хэлэв;</i> б.ердийн эр хүн, лам биш; <i>төрийн хар хүн</i>);</p><br /><br /><ol><br /><li>ш и л ж с э н. ганц, өөрийн, хувиа;</li><br /></ol><br /><br /><p><b>хар бие</b> (ганц бие; *хар биеэр зүтгэх; хар биеийн хөлс);</p><br /><br /><p><b>хар толгойдоо гомдох</b> (өөрийнхөө биед гомдох);</p><br /><br /><p><b>хар амиа бодох</b> (зөвхөн амь хувиа бодох);</p><br /><br /><p>@</p><br /><br /><p><b>хар бага наснаа</b> (балчир бага наснаасаа);</p><br /><br /><p><b>хар ямаацах</b> (хүүхдийн наадам; хүүхэд ямаа, чоно, эзэн хүн, хоточ нохой болон, хүн нохой нь чононоос ямаагаа хамгаалж наадна);</p><br /><br /><p><b>хар тэргүүт</b> (хамаг хүмүүс, хүн төрөлхтөн);</p><br /><br /><p><b>хар элэгтэй</b> (хамаатай биш);</p><br /><br /><p><b>хар буух</b> (харамсан гэмших, хайран юм гэж сэтгэл гутрах); </p><br /><br /><p><b>хар шал</b> (жинхэнэ банзан шалны дорхи сургааг шал);</p><br /><br /><p><b>хар тавхай</b> (тавхайны ёроол);</p><br /><br /><p><b>хар сээр</b> (хүзүү сээрийн завсар дахь гаднаас түгдийж үзэгдэх нэг нугалам яс).</p><br />",ᠬᠠᠷ᠎ᠠ,qar-a
